"","DocId","Date","Title","Source"
"744","1371435898","19381005","District Governor","The North China Herald"
"745","1426589444","19361021","FAR EASTERN TRAIN RECORD BROKEN","The North China Herald"
"746","1369966435","19241206","ROTARIANS AT THE MAJESTIC","The North China Herald"
"747","1371737989","19341010","Scouts All Set Eor 'Jamboree' Today At Camp","The China Press"
"748","1499558756","19220720","A MUSEUM FOR SHANGHAI","South China Morning Post Ltd."
"749","1766416714","19491020","PHYSICAL DRILL","South China Morning Post Ltd."
"750","1759689745","19360219","FORTHCOMING EVENTS","South China Morning Post Ltd."
"751","1759796626","19370529","Article 8 -- No Title","South China Morning Post Ltd."
"752","1766309731","19410630","ROTARY OFFICERS","South China Morning Post Ltd."
"753","1766576029","19491231","HOCKEY IN MACAO","South China Morning Post Ltd."
"754","1766460728","19480605","H.K. ROTARY MEETING","South China Morning Post Ltd."
"755","1764567413","19471122","ROTARY MEETING","South China Morning Post Ltd."
"756","1766379353","19470803","ROTARY MEETING","South China Morning Post Ltd."
"757","1760479585","19391221","ROTARY PRESIDENCY","South China Morning Post Ltd."
"758","1759800976","19370628","Article 10 -- No Title","South China Morning Post Ltd."
"759","1759770565","19370224","Article 7 -- No Title","South China Morning Post Ltd."
"760","1766323706","19470223","ROTARY FILM SHOW","South China Morning Post Ltd."
"761","1766444516","19480528","ROTARY MEETING","South China Morning Post Ltd."
"762","1766337360","19470305","ROTARY SUPPER DANCE","South China Morning Post Ltd."
"763","1766398850","19490821","STAYING IN EMPIRE","South China Morning Post Ltd."
"764","1766334599","19470302","ROTARY MEETING","South China Morning Post Ltd."
"765","1766422370","19480402","ROTARY MEETING","South China Morning Post Ltd."
"766","1766427196","19480501","ROTARY MEETING","South China Morning Post Ltd."
"767","1371600314","19351115","Rotary Hospital Fixes Old Toys","The China Press"
"768","1426586373","19350828","A Retort","The North China Herald"
"769","1371337415","19331115","MAGICIAN AT WEEKLY ROTARY TIFFIN","The North China Herald"
"770","1757349474","19320210","REPARATIONS AND WAR DEBT PAYMENTS","South China Morning Post Ltd."
"771","1757413873","19321207","GEN. WONG KEUNG","South China Morning Post Ltd."
"772","1766529144","19490531","COMING EVENTS","South China Morning Post Ltd."
"773","1420005327","19260220","Article 33 -- No Title","The North China Herald"
"774","1499678766","19220610","SHANGHAI AMERICAN SCHOOL","South China Morning Post Ltd."
"775","1536315494","19411203","RECENT ARRIVAL","South China Morning Post Ltd."
"776","1696070550","19480226","ROTARY ANNIVERSARY","South China Morning Post Ltd."
"777","1759799858","19370625","Article 3 -- No Title","South China Morning Post Ltd."
"778","1757419556","19330128","Article 11 -- No Title","South China Morning Post Ltd."
"779","1766418097","19480313","ROTARY MEETING","South China Morning Post Ltd."
"780","1324856729","19300613","Recollections Of Past Given By Speaker At Rotary Club Meeting","The China Press"
"781","1499558998","19220714","SHANGHAI FRENCH CLUB","South China Morning Post Ltd."
"782","1535733670","19460326","""CHINESE CRACKERS""","South China Morning Post Ltd."
"783","1760437387","19390708","SPEAKER FOR ROTARY","South China Morning Post Ltd."
"784","1416602786","19381029","Rotary Stag Diners","The China Press"
"785","1416702234","19350801","Real Rotarian","The China Press"
"786","1757447242","19330602","FLEET IN THE NORTH","South China Morning Post Ltd."
"787","1757343024","19311123","Article 4 -- No Title","South China Morning Post Ltd."
"788","1759688613","19360221","FORTHCOMING EVENTS","South China Morning Post Ltd."
"789","1416533144","19350917","Australian Visitors Extensively Entertained On Stopover Here","The China Press"
"790","1420030615","19310623","""ROTARY AND ROADS""","The North China Herald"
"791","1321058905","19221111","Chinese Blind School in Shanghai","The China Weekly Review"
"792","1425467520","19371022","New Consul General For Finland Named","The China Press"
"793","1420031469","19310922","THE PROBLEM OF LABOUR","The North China Herald"
"794","1535769390","19470106","ROTARY SPEAKER","South China Morning Post Ltd."
"795","1321319345","19280314","GUEST AT TIENTSIN","The China Press"
"796","1757306858","19310611","Article 13 -- No Title","South China Morning Post Ltd."
"797","1759655605","19350530","Article 9 -- No Title","South China Morning Post Ltd."
"798","1759484175","19341003","PLAYGROUNDS FUND","South China Morning Post Ltd."
"799","1759356719","19340104","Article 18 -- No Title","South China Morning Post Ltd."
"800","1760016394","19380608","JAPANESE ROTARIANS","South China Morning Post Ltd."
"801","1766341868","19470324","GOC'S ROTARY ADDRESS","South China Morning Post Ltd."
"802","1425795022","19340223","All Of Taking . .. Makers Huge Strides","The China Press"
"803","1418961707","19341114","CO-OPERATIVES IN CHINA","The North China Herald"
"804","1369972279","19370414","CHEERFUL HANKOW FUNCTION","The North China Herald"
"805","1369910177","19200117","BANK OF TERRITORIAL DEVELOPMENT","The North China Herald"
"806","1759376829","19340409","CHINESE ROTARIAN","South China Morning Post Ltd."
"807","1766471656","19480929","TALK AT ROTARY","South China Morning Post Ltd."
"808","1416718380","19360214","Mrs. Barenisan To Entertain Today","The China Press"
"809","1371488215","19340915","Dr. Fong Sec Tells Local Rotarians About Detroit Convention","The China Weekly Review"
"810","1371467085","19340519","How Nanking Views the Manchuria Postal Question","The China Weekly Review"
"811","1371573470","19320624","Rotary Hears Of Air-Conditioning","The China Press"
"812","1416477052","19331122","Council Holds At Home Tea","The China Press"
"813","1321461571","19260505","NOTED LEADER IN 'Y' WORK VISITOR HERE","The China Press"
"814","1759523084","19341101","CANTON ROTARY","South China Morning Post Ltd."
"815","1371890907","19361218","Catholic Work Traced By Rotary Speaker","The China Press"
"816","1759452240","19340914","YORKSHIRE PRAISED","South China Morning Post Ltd."
"817","1766486612","19481221","COMING EVENTS","South China Morning Post Ltd."
"818","1766377648","19490901","COMING EVENTS","South China Morning Post Ltd."
"819","1766516999","19490602","COMING EVENTS","South China Morning Post Ltd."
"820","1766517529","19490222","COMING EVENTS","South China Morning Post Ltd."
"821","1766493364","19490121","WORLD GOVERNMENT","South China Morning Post Ltd."
"822","1420035315","19310915","MOTOR CARS AND ROADS","The North China Herald"
"823","1418985785","19340509","Article 4 -- No Title","The North China Herald"
"824","1420008751","19261211","Article 7 -- No Title","The North China Herald"
"825","1371635451","19310908","Shanghai Rotary To Meet At Navy Y","The China Press"
"826","1420028729","19300923","Article 3 -- No Title","The North China Herald"
"827","1416744147","19370604","At Rotary's Dairy Lunch","The China Press"
"828","1757346465","19311224","Article 8 -- No Title","South China Morning Post Ltd."
"829","1759635938","19350222","Article 6 -- No Title","South China Morning Post Ltd."
"830","1766440558","19480228","TALK ON STEEL","South China Morning Post Ltd."
"831","1766420929","19480424","A SECONDARY PORT","South China Morning Post Ltd."
"832","1764561666","19471024","YWCA FINANCE CAMPAIGN","South China Morning Post Ltd."
"833","1371428599","19360311","WORLD ROTARY PROGRESS DESCRIBED","The North China Herald"
"834","1416468542","19330819","Peking Rotary Told Of Weihaiwei Experiences","The China Press"
"835","1554252985","19330215","G.B.S AND ROTARY","South China Morning Post Ltd."
"836","1499695536","19230309","Article 5 -- No Title","South China Morning Post Ltd."
"837","1369950683","19230331","Article 11 -- No Title","The North China Herald"
"838","1756819148","19301216","MALACCA ROTARY","South China Morning Post Ltd."
"839","1759827419","19370910","REVISITS COLONY","South China Morning Post Ltd."
"840","1766449924","19480625","ROTARY MEETING","South China Morning Post Ltd."
"841","1535767645","19461225","POOR CHILDREN OF HK","South China Morning Post Ltd."
"842","1418921614","19310210","DRAM DRINKING","The North China Herald"
"843","1759688834","19360212","CLYDESIDE POVERTY","South China Morning Post Ltd."
"844","1425783917","19321015","More Toys For Poor Kiddies' Xmas Wanted","The China Press"
"845","1425411863","19250425","HARMFUL ULTRA-MODERN WESTERN IDEAS","The North China Herald"
"846","1766391042","19490726","COMING EVENTS","South China Morning Post Ltd."
"847","1757362192","19320309","MANUFACTURERS OF SINGAPORE","South China Morning Post Ltd."
"848","1757337144","19311117","MILK AND CATS","South China Morning Post Ltd."
"849","1759802120","19370708","DOJIMA EXPLOSION","South China Morning Post Ltd."
"850","1760025017","19380622","GOING TO SHANGHAI","South China Morning Post Ltd."
"851","1764561650","19471022","BUSHIDO EDUCATION","South China Morning Post Ltd."
"852","1766512930","19490308","COMING EVENTS","South China Morning Post Ltd."
"853","1766498839","19480910","""THE MAGIC WIRE""","South China Morning Post Ltd."
"854","1766532095","19490426","COMING EVENTS","South China Morning Post Ltd."
"855","1426585723","19350807","Article 5 -- No Title","The North China Herald"
"856","1535758119","19461029","PHYSICAL DRILL DISPLAY","South China Morning Post Ltd."
"857","1418944603","19400807","Rotarians Honour Swiss Nation","The North China Herald"
"858","1759682409","19360217","Article 1 -- No Title","South China Morning Post Ltd."
"859","1755504042","19280830","A FORD FACTORY","South China Morning Post Ltd."
"860","1766477512","19481106","ROTARY MEETING","South China Morning Post Ltd."
"861","1759891364","19371113","A TALK ON CHINESE","South China Morning Post Ltd."
"862","1766376615","19470811","DR LI SHU-FAN BACK","South China Morning Post Ltd."
"863","1759614948","19350828","FORTHCOMING EVENTS","South China Morning Post Ltd."
"864","1759609260","19350816","FORTHCOMING EVENTS","South China Morning Post Ltd."
"865","1760380210","19390216","LONDON LECTURES","South China Morning Post Ltd."
"866","1764535593","19410320","ROTARY FLAG DAY","South China Morning Post Ltd."
"867","1766491905","19490204","KOWLOON ROTARY","South China Morning Post Ltd."
"868","1766542093","19490407","HONG KONG HOTEL","South China Morning Post Ltd."
"869","1757315249","19310717","STAMP TOPICS","South China Morning Post Ltd."
"870","1757465852","19330906","NEW SPIRIT OF HOPE AND CONFIDENCE","South China Morning Post Ltd."
"871","1371438125","19390301","34th Anniversary Of Rotary","The North China Herald"
"872","1760001713","19380426","MERCHANT RELEASED","South China Morning Post Ltd."
"873","1321535675","19271217","BUT NOT ON CHINA","The China Press"
"874","1535760361","19461114","ACKNOWLEDGMENTS","South China Morning Post Ltd."
"875","1538803931","19410315","Rotary Flag Day","South China Morning Post Ltd."
"876","1759891234","19371113","NEXT ROTARY TALK","South China Morning Post Ltd."
"877","1535733635","19460327","SUPPER DANCE","South China Morning Post Ltd."
"878","1759698765","19360505","SHANGHAI ROTARY","South China Morning Post Ltd."
"879","1757384547","19320613","NEW SPECIES OF BAT","South China Morning Post Ltd."
"880","1766330303","19410911","AID GIVEN TO STUDENTS","South China Morning Post Ltd."
"881","1766365905","19490722","CANADIAN GIFTS","South China Morning Post Ltd."
"882","1766453562","19480809","COMING EVENTS","South China Morning Post Ltd."
"883","1371882230","19340817","Nanking Seen As Symbol Of Greater China","The China Press"
"884","1369499713","19220715","A REAL MUSEUM FOR SHANGHAI","The North China Herald"
"885","1369495357","19220225","ROTARY","The North China Herald"
"886","1760008893","19380511","CHINESE CULTURE","South China Morning Post Ltd."
"887","1371754617","19360131","2 Prominent Chinese Medics Rotary Guests","The China Press"
"888","1371632399","19310724","Scope Of Rotary Widened At Meet","The China Press"
"889","1757356861","19320412","RADIO BROADCAST","South China Morning Post Ltd."
"890","1369919550","19240719","NEED OF GREATER SHANGHAI","The North China Herald"
"891","1371340201","19360701","ROTARY PRESIDENT HANDS OVER","The North China Herald"
"892","1371407875","19330222","THE MOVIE QUEEN OF SHANGHAI","The North China Herald"
"893","1370007601","19411022","Thai Premier Warns Club Against Discussions","The North China Herald"
"894","1766387526","19490922","COMING EVENTS","South China Morning Post Ltd."
"895","1369533622","19230728","THE WAY OF SALVATION FOR CHINA","The North China Herald"
"896","1759911479","19371224","MR. H. W. RAPER","South China Morning Post Ltd."
"897","1766405224","19491018","OBITUARY","South China Morning Post Ltd."
"898","1766533258","19491201","COMING EVENTS","South China Morning Post Ltd."
"899","1371710325","19320212","Rotary Thrills Over Addition Of King Fuad","The China Press"
"900","1416740980","19370521","At Foreign Trade Meeting","The China Press"
"901","1535756145","19461016","Rotarians View Film Of Alaska Enterprise","South China Morning Post Ltd."
"902","1554250034","19321115","THE PACIFIC BOWL","South China Morning Post Ltd."
"903","1538780499","19330915","Article 6 -- No Title","South China Morning Post Ltd."
"904","1756964695","19300716","ANOTHER ATTEMPT ON KANCHENJUNGA","South China Morning Post Ltd."
"905","1324748437","19250130","A. W. C. Will Give Tiffin February 5","The China Press"
"906","1500213514","19270729","CHINA'S CHAOS","South China Morning Post Ltd."
"907","1759431761","19340830","Article 11 -- No Title","South China Morning Post Ltd."
"908","1759613446","19350823","FORTHCOMING EVENTS","South China Morning Post Ltd."
"909","1759774550","19370309","CANTON ROTARIANS","South China Morning Post Ltd."
"910","1759612772","19350820","FORTHCOMING EVENTS","South China Morning Post Ltd."
"911","1759614258","19350826","FORTHCOMING EVENTS","South China Morning Post Ltd."
"912","1759688867","19360224","C. T. WANG'S VISIT","South China Morning Post Ltd."
"913","1757325532","19310907","Article 15 -- No Title","South China Morning Post Ltd."
"914","1759782529","19370405","Article 8 -- No Title","South China Morning Post Ltd."
"915","1759788729","19370419","Article 11 -- No Title","South China Morning Post Ltd."
"916","1759397627","19340718","Article 4 -- No Title","South China Morning Post Ltd."
"917","1766548870","19490525","H.K. ROTARIANS","South China Morning Post Ltd."
"918","1766553879","19490628","KENT JOURNALIST","South China Morning Post Ltd."
"919","1757370047","19320504","OFFICERS FOR YEAR ELECTED","South China Morning Post Ltd."
"920","1757354655","19320220","A KNIGHT'S TRAVELS","South China Morning Post Ltd."
"921","1418973575","19361202","MR. QUO TAI-CHI HONOURED","The North China Herald"
"922","1425437595","19370226","Rotarians Talk Distriet Parley April 11-13","The China Press"
"923","1418970934","19360603","NURSES GRADUATE AT WUHU HOSPITAL","The North China Herald"
"924","1371337946","19331206","ROTARIANS VISIT HOSPITAL","The North China Herald"
"925","1369956111","19240202","DAME ADELAIDE'S FIRST ""ROTARY""","The North China Herald"
"926","1416767152","19381230","Dr. Yen New Head Of Local Rotary District","The China Press"
"927","1757383972","19320625","$17,000 FOR PUBLICITY","South China Morning Post Ltd."
"928","1371709216","19320401","Will Guide The Destiny Of Shanghai Rotary","The China Press"
"929","1425423511","19360224","C. T. Wang Calls On Hu Han-min In Canton","The China Press"
"930","1321535664","19271217","STRIKE AT KIUKIANG","The China Press"
"931","1538811412","19480515","DEATH IN MANILA","South China Morning Post Ltd."
"932","1538766993","19271115","Article 4 -- No Title","South China Morning Post Ltd."
"933","1425760589","19300113","Baron Yasushi Togo And Mrs. Togo Are In San Francisco","The China Press"
"934","1500226520","19270908","Article 10 -- No Title","South China Morning Post Ltd."
"935","1759362092","19340129","ROTARY DANCE","South China Morning Post Ltd."
"936","1757058806","19310504","Article 4 -- No Title","South China Morning Post Ltd."
"937","1757473650","19331018","Article 1 -- No Title","South China Morning Post Ltd."
"938","1766501269","19481112","KOWLOON ROTARY","South China Morning Post Ltd."
"939","1766408271","19480306","ROTARY MEETING","South China Morning Post Ltd."
"940","1425468115","19371023","Rotarians Asked To Restore World Peace","The China Press"
"941","1426595795","19310329","Ten Troops Will Compete In Boy Scout Jamboree","The China Press"
"942","1371635829","19310918","Rotarians Hear Col. M.T. Tchou","The China Press"
"943","1369993747","19410402","Blind Beggar Boy: Now Being Cared For","The North China Herald"
"944","1324790619","19251009","CONSERVATION OF YANGTSE IS TOLD BY G. G. STROEBE","The China Press"
"945","1371331065","19321207","COLLISION NEAR TUNGCHOW","The North China Herald"
"946","1324783367","19250522","AMERICAN SCHOOL GIVES PROGRAM AT ROTARY MEETING","The China Press"
"947","1757471465","19331011","ROTARY VISITOR","South China Morning Post Ltd."
"948","1766546924","19491209","CHRISTIANITY IN HUNAN","South China Morning Post Ltd."
"949","1766524551","19490419","COMING EVENTS","South China Morning Post Ltd."
"950","1766525653","19490505","COMING EVENTS","South China Morning Post Ltd."
"951","1766397820","19491101","COMING EVENTS","South China Morning Post Ltd."
"952","1324804236","19260108","Display Ad 21 -- No Title","The China Press"
"953","1416729866","19360903","Exercise In Shanghai","The China Press"
"954","1369920041","19260619","Article 3 -- No Title","The North China Herald"
"955","1535716232","19460217","VARSITY BOAT RACE","South China Morning Post Ltd."
"956","1757354682","19320211","Article 10 -- No Title","South China Morning Post Ltd."
"957","1759802657","19370707","ROTARY'S ORPHAN","South China Morning Post Ltd."
"958","1759615385","19350902","FORTHCOMING EVENTS","South China Morning Post Ltd."
"959","1757474746","19331109","Article 9 -- No Title","South China Morning Post Ltd."
"960","1759744944","19361106","Article 2 -- No Title","South China Morning Post Ltd."
"961","1757336948","19311118","TO REPEAT LECTURE","South China Morning Post Ltd."
"962","1764576407","19471219","PENCILS FOR SCHOOLS","South China Morning Post Ltd."
"963","1324805243","19260114","DR. EDWARD HUME TO ADDRESS LOCAL ROTARIANS TODAY","The China Press"
"964","1324882698","19311212","Dr. Kuangson Young Addresses English Audiences on Manchurian Situation","The China Weekly Review"
"965","1757391607","19320728","Article 9 -- No Title","South China Morning Post Ltd."
"966","1324777808","19250407","THE INSTITUTION FOR THE CHINESE BLIND","The China Press"
"967","1757375615","19320608","ROMANTIC NEW GUINEA","South China Morning Post Ltd."
"968","1757423364","19330207","Article 5 -- No Title","South China Morning Post Ltd."
"969","1764449742","19400516","Chop Suey","South China Morning Post Ltd."
"970","1759615585","19350831","FORTHCOMING EVENTS","South China Morning Post Ltd."
"971","1759629683","19350125","Cost of Aerial Travel","South China Morning Post Ltd."
"972","1766344715","19470429","ACKNOWLEDGMENTS","South China Morning Post Ltd."
"973","1760470443","19390908","MAKING FRIENDS","South China Morning Post Ltd."
"974","1695946756","19470309","Main Session","South China Morning Post Ltd."
"975","1759933985","19381207","VIST TO PERSIA","South China Morning Post Ltd."
"976","1418912976","19400424","Father Gherzi on Weather in China","The North China Herald"
"977","1369987594","19401225","Rotarians View Xmas Tableaux","The North China Herald"
"978","1371337986","19331129","REFLECTIONS ON BANFF CONFERENCE","The North China Herald"
"979","1324790897","19251008","MA CHI'S TROOPS REBEL IN LOKOPO, 3 OFFICERS SLAIN","The China Press"
"980","1416544325","19360415","ROTARY CONFERENCE","The China Press"
"981","1371573510","19321127","Rotarians And Wives Visit New's Hospital","The China Press"
"982","1426575765","19240105","Dr. Julian Petit","The North China Herald"
"983","1418970987","19320810","Back from Manchuria","The North China Herald"
"984","1416697966","19350510","China's Road Network Grows More Involved","The China Press"
"985","1418973371","19360506","YOUNG TIGER AS A PRESENT","The North China Herald"
"986","1319875820","19240705","Roy Chapman Andrews Returns for the ""Missing Link.""","The China Weekly Review"
"987","1416709758","19350920","Rotary Head To Retire, Sail For America","The China Press"
"988","1416566882","19361002","Art Treasures Said Stolen From Toledo By Loyalist Forces","The China Press"
"989","1425789430","19330519","Economic Fall Attributed To Gold Hoarding","The China Press"
"990","1420009548","19261127","INTERNATIONALISM AND NATIONALISM","The North China Herald"
"991","1418972418","19361104","ROTARY CHARTER EXERCISES","The North China Herald"
"992","1499675672","19220601","SHANGHAI BOY SCOUTS","South China Morning Post Ltd."
"993","1757394101","19320906","RADIO BROADCAST","South China Morning Post Ltd."
"994","1757355906","19320322","RADIO BROADCAST","South China Morning Post Ltd."
"995","1757308277","19310602","RADIO BROADCAST","South China Morning Post Ltd."
"996","1757307008","19310609","RADIO BROADCAST","South China Morning Post Ltd."
"997","1371338920","19340124","ROTARY CLUB'S NEW CONVALESCENT HOME","The North China Herald"
"998","1324803292","19260101","ROTARIANS ARE ASKED TO GIVE AID TO LEPERS","The China Press"
"999","1759968239","19380217","News and Gossip From Canton","South China Morning Post Ltd."
"1000","1759997224","19380404","REFUGEE CAMPS","South China Morning Post Ltd."
"1001","1759362245","19340130","TO-DAY'S BROADCAST","South China Morning Post Ltd."
"1002","1766395062","19490927","COMING EVENTS","South China Morning Post Ltd."
"1003","1766497363","19490301","COMING EVENTS","South China Morning Post Ltd."
"1004","1766486912","19490113","COMING EVENTS","South China Morning Post Ltd."
"1005","1371576756","19331203","Wanking Kolary Club Formally Organized","The China Press"
"1006","1425823645","19351102","Display Ad 6 -- No Title","The China Press"
"1007","1416483011","19340522","Entries For Local Women's Athletic Meet Due To Close","The China Press"
"1008","1416767283","19381221","News Brevities","The China Press"
"1009","1759590383","19351214","THE STREET SLEEPERS","South China Morning Post Ltd."
"1010","1757303061","19310528","SEEN AND HEARD","South China Morning Post Ltd."
"1011","1760411564","19390601","ROTARY OFFICIAL","South China Morning Post Ltd."
"1012","1757396700","19320831","PHILATELIC ADDRESS","South China Morning Post Ltd."
"1013","1759893533","19371117","LECTURE AT Y.M.C.A.","South China Morning Post Ltd."
"1014","1760503962","19391004","MALINI ENTERTAINS","South China Morning Post Ltd."
"1015","1759627468","19350114","Article 1 -- No Title","South China Morning Post Ltd."
"1016","1760474800","19390927","""TO GERMAN ROTARY""","South China Morning Post Ltd."
"1017","1759730233","19360813","Article 17 -- No Title","South China Morning Post Ltd."
"1018","1535732056","19460323","ENSA STAR THEATRE","South China Morning Post Ltd."
"1019","1760145237","19400224","POPE'S PEACE EFFORT","South China Morning Post Ltd."
"1020","1766491556","19490202","DEMOCRACY IN EIRE","South China Morning Post Ltd."
"1021","1766468522","19480802","COMING EVENTS","South China Morning Post Ltd."
"1022","1766373768","19491005","BELFAST WORKERS","South China Morning Post Ltd."
"1023","1764576369","19470205","NORMANDY INVASION","South China Morning Post Ltd."
"1024","1371625452","19310625","Mrs. Fukushima Is Hostess Saturday To Clubwomen Of City","The China Press"
"1025","1321360005","19280522","SCOUTS JAMBOREE","The China Press"
"1026","1500175621","19251124","Article 1 -- No Title","South China Morning Post Ltd."
"1027","1499775531","19261027","Editorial Article 1 -- No Title","South China Morning Post Ltd."
"1028","1759728086","19360828","CHAIRMAN ARRIVES","South China Morning Post Ltd."
"1029","1757358617","19320229","Article 1 -- No Title","South China Morning Post Ltd."
"1030","1757469024","19330914","Y.M.C.A. CONFERENCE","South China Morning Post Ltd."
"1031","1757344067","19311127","Article 2 -- No Title","South China Morning Post Ltd."
"1032","1371542878","19310513","BREVITIES: CITY AND GENERAL","The China Press"
"1033","1369987790","19401225","Photo Standalone 3 -- No Title","The North China Herald"
"1034","1321239156","19271117","CHAPEI FIRE","The China Press"
"1035","1535732884","19460329","""CHINESE CRACKWEA"" [?]","South China Morning Post Ltd."
"1036","1764522210","19410118","RADIO & ELECTRIC SERVICE","South China Morning Post Ltd."
"1037","1759952348","19381004","MISS FREDA UTLEY","South China Morning Post Ltd."
"1038","1759760611","19370107","EMPIRE SOCIETY","South China Morning Post Ltd."
"1039","1757395713","19320914","TRAVELS IN SZECHUEN","South China Morning Post Ltd."
"1040","1759377454","19340410","SHANGHAI TRAGEDY","South China Morning Post Ltd."
"1041","1759720523","19360723","Br[?]ters","South China Morning Post Ltd."
"1042","1757460832","19330802","ROTARY SERVICE","South China Morning Post Ltd."
"1043","1759865174","19370929","LIVERPOOL VICAR ON BIRCHING","South China Morning Post Ltd."
"1044","1535733613","19460326","THE GRAND DISPENSARY, LTD.","South China Morning Post Ltd."
"1045","1759707921","19360407","WUCHOW ROTARIANS","South China Morning Post Ltd."
"1046","1764485225","19400904","ROTARIANS MEET","South China Morning Post Ltd."
"1047","1759707008","19360403","EAST ASIA CRISIS","South China Morning Post Ltd."
"1048","1766417733","19480311","Rotary Fellowship","South China Morning Post Ltd."
"1049","1764509942","19401213","SIGN OF CO-OPERATION","South China Morning Post Ltd."
"1050","1757340017","19311210","A WORLD BROTHERHOOD","South China Morning Post Ltd."
"1051","1425481434","19380311","Salvation Army Dependent On Chinese Here","The China Press"
"1052","1416554157","19360807","$5,000 Voted For Orthopedic Ward By Club","The China Press"
"1053","1420033411","19301028","Raffles","The North China Herald"
"1054","1757337605","19311207","LOCAL & GENERAL","South China Morning Post Ltd."
"1055","1766541195","19490624","BLOCKADE DECLARATION","South China Morning Post Ltd."
"1056","1766502324","19490408","BRITAIN TO-DAY","South China Morning Post Ltd."
"1057","1757345430","19311214","Hongkong Cliques","South China Morning Post Ltd."
"1058","1554249639","19330116","THE ROTARY SPIRIT","South China Morning Post Ltd."
"1059","1764532490","19410226","ROTARY'S ANNIVERSARY","South China Morning Post Ltd."
"1060","1426582856","19320510","MR. H. HOLGATE RETIRES","The North China Herald"
"1061","1371537632","19310410","Two Suspicious Men Shot By Policemen After Wild Chase","The China Press"
"1062","1420006822","19261023","HOBBIES EXHIBITION PLANNED","The North China Herald"
"1063","1757364311","19320419","RADIO BROADCAST","South China Morning Post Ltd."
"1064","1759628601","19350122","TO-DAY'S BROADCAST","South China Morning Post Ltd."
"1065","1759614012","19350827","AUSTRALIAN GIRLS","South China Morning Post Ltd."
"1066","1757353649","19320119","RADIO BROADCAST","South China Morning Post Ltd."
"1067","1759514935","19341012","I.C.I. MANAGER'S DEATH","South China Morning Post Ltd."
"1068","1759563387","19341231","DR. SHERWOOD EDDY","South China Morning Post Ltd."
"1069","1759691437","19360303","TO-DAY'S BROADCAST","South China Morning Post Ltd."
"1070","1759701121","19360330","ROTARY DELEGATE","South China Morning Post Ltd."
"1071","1757366207","19320405","RADIO BROADCAST","South China Morning Post Ltd."
"1072","1766506773","19490407","COMING EVENTS","South China Morning Post Ltd."
"1073","1766500589","19490304","TRAVEL IN CHINA","South China Morning Post Ltd."
"1074","1766485937","19481119","KOWLOON ROTARY","South China Morning Post Ltd."
"1075","1426587563","19360826","DR. C. T. WANG'S APPOINTMENT","The North China Herald"
"1076","1319851218","19231006","Texas Company Secures Big Contract","The China Weekly Review"
"1077","1371741317","19341125","Display Ad 30 -- No Title","The China Press"
"1078","1371737174","19340811","Li Lirchao Appointed Kowloon Rail Director","The China Press"
"1079","1416596281","19370901","Civilian Hospital Situation Easier","The China Press"
"1080","1371853164","19310821","Hawkins Talks To Rotarians On Bees","The China Press"
"1081","1538812007","19490415","ROTARY MEETING","South China Morning Post Ltd."
"1082","1757370099","19320428","FILM STARS COMING","South China Morning Post Ltd."
"1083","1759763987","19370127","OBITUARY","South China Morning Post Ltd."
"1084","1322113828","19250328","Masons And Retarians On World Tour Ship","The China Press"
"1085","1371430543","19360415","ROTARIANS AT GARDEN PARTY","The North China Herald"
"1086","1418929289","19350410","THE CHINESE MISSION TO LEPERS","The North China Herald"
"1087","1759393411","19340627","FORTHCOMING EVENTS","South China Morning Post Ltd."
"1088","1755503231","19280829","Article 2 -- No Title","South China Morning Post Ltd."
"1089","1759396468","19340711","Article 23 -- No Title","South China Morning Post Ltd."
"1090","1759772395","19370301","DEFENCE AGAINST GAS","South China Morning Post Ltd."
"1091","1759663546","19350629","Article 24 -- No Title","South China Morning Post Ltd."
"1092","1766470556","19480823","COMING EVENTS","South China Morning Post Ltd."
"1093","1766424190","19480205","MACARTHUR ATTACKED","South China Morning Post Ltd."
"1094","1759882885","19371030","ROTARY SPEAKER","South China Morning Post Ltd."
"1095","1766530507","19490211","KOWLOON ROTARY","South China Morning Post Ltd."
"1096","1371778346","19370606","14 Dr. R.Y. Lo Reviews China's Campaign Against Drug Evils At Nanking Rotary Club Meet","The China Press"
"1097","1757310730","19310826","HONGKONG PLAYGROUNDS","South China Morning Post Ltd."
"1098","1425765121","19310927","Rotary In Shanghai Shows Rapid Growth In 12 Years","The China Press"
"1099","1418980649","19370317","GOOD-WILL MISSION FROM AUSTRALIA","The North China Herald"
"1100","1371883128","19341101","Envoys Attend Rotary Ball For Drought Relief","The China Press"
"1101","1324806151","19260126","SCHOOL FOR POOR RUSSIAN CHILDREN","The China Press"
"1102","1425438752","19370318","News Brevities","The China Press"
"1103","1538783501","19351115","UNEMPLOYMENT","South China Morning Post Ltd."
"1104","1418961153","19341114","FIFTY THREE YEARS","The North China Herald"
"1105","1764473248","19400731","TALK ON AUSTRALIA","South China Morning Post Ltd."
"1106","1764560481","19471026","ROTARY PRESIDENT","South China Morning Post Ltd."
"1107","1759805304","19370722","AMOY BANKER","South China Morning Post Ltd."
"1108","1759778265","19370407","ROTARY MEETING","South China Morning Post Ltd."
"1109","1371430504","19360415","ROTARY CONFERENCE COMMENCES","The North China Herald"
"1110","1418944551","19400807","Quiet Celebrations of Swiss National Day","The North China Herald"
"1111","1418986977","19340606","THE FIRST SHANGHAI WOMEN'S SPORTS","The North China Herald"
